Track,Date,Driver,Lap,Time,Sector 1,Sector 2,Sector 3
Monza,2023-10-01,Mario,5343,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5344,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5345,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5346,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5347,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5348,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5349,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5350,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5351,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5352,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5353,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5354,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5355,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5356,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5357,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5358,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5359,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5360,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5361,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5362,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5363,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5364,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5365,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5366,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5367,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5368,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5369,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5370,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5371,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5372,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5373,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5374,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5375,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5376,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5377,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5378,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5379,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5380,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5381,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5382,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5383,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5384,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5385,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5386,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5387,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5388,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5389,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5390,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5391,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5392,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5393,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5394,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5395,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5396,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5397,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5398,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5399,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5400,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5401,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5402,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5403,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5404,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5405,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5406,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5407,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5408,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5409,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5410,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5411,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5412,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5413,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5414,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5415,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5416,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5417,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5418,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5419,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5420,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5421,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5422,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5423,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5424,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5425,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5426,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5427,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5428,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5429,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5430,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5431,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5432,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5433,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5434,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5435,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5436,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5437,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5438,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5439,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5440,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5441,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5442,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5443,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5444,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5445,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5446,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5447,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5448,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5449,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5450,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5451,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5452,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5453,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5454,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5455,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5456,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5457,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5458,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5459,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5460,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5461,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5462,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5463,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5464,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5465,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5466,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5467,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5468,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5469,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5470,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5471,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5472,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5473,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5474,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5475,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5476,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5477,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5478,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5479,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5480,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5481,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5482,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5483,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5484,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5485,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5486,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5487,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5488,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5489,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5490,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5491,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5492,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5493,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5494,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5495,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5496,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5497,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5498,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5499,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5500,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5501,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5502,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5503,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5504,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5505,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5506,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5507,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5508,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5509,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5510,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5511,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5512,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5513,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5514,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5515,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5516,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5517,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5518,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5519,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5520,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5521,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5522,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5523,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5524,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5525,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5526,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5527,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5528,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5529,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5530,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5531,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5532,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5533,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5534,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5535,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5536,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5537,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5538,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5539,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5540,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5541,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5542,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5543,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5544,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5545,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5546,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5547,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5548,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5549,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5550,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5551,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5552,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5553,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5554,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5555,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5556,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5557,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5558,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5559,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5560,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5561,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5562,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5563,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5564,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5565,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5566,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5567,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5568,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5569,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5570,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5571,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5572,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5573,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5574,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5575,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5576,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5577,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5578,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5579,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5580,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5581,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5582,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5583,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5584,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5585,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5586,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5587,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5588,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5589,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5590,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5591,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5592,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5593,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5594,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5595,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5596,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5597,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5598,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5599,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5600,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5601,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5602,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5603,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5604,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5605,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5606,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5607,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5608,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5609,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5610,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5611,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5612,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5613,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5614,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5615,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5616,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5617,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5618,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5619,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5620,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5621,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5622,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5623,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5624,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5625,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5626,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5627,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5628,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5629,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5630,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5631,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5632,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5633,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5634,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5635,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5636,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5637,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5638,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5639,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5640,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5641,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5642,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5643,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5644,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5645,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5646,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5647,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5648,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5649,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5650,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5651,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5652,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5653,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5654,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5655,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5656,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5657,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5658,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5659,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5660,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5661,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5662,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5663,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5664,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5665,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5666,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5667,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5668,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5669,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5670,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5671,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5672,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5673,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5674,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5675,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5676,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5677,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5678,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5679,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5680,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5681,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5682,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5683,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5684,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5685,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5686,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5687,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5688,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5689,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5690,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5691,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5692,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5693,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5694,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5695,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5696,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5697,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5698,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5699,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5700,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5701,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5702,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5703,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5704,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5705,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5706,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5707,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5708,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5709,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5710,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5711,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5712,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5713,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5714,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5715,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5716,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5717,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5718,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5719,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5720,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5721,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5722,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5723,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5724,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5725,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5726,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5727,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5728,1:25.100,28.500,29.100,27.500
Monza,2023-10-01,Mario,5729,1:25.100,28.500,29.100,27.500
